Name,lir_total,lir_total_err_high,lir_total_err_low,lir_total_flag,lir_sf,lir_sf_err_high,lir_sf_err_low,lir_sf_flag,lir_agn,lir_agn_err_high,lir_agn_err_low,lir_agn_flag,agn_frac,agn_frac_err_high,agn_frac_err_low,agn_frac_flag
ESO509-IG066NED01,10.818796169700001,0.01686159819999844,0.023376001100000821,0,10.714494896659307,0.016383576040693626,0.026225995959306303,0,10.148194049061043,0.089151779838957168,0.10502416106104384,0,0.2135,0.046000000000000013,0.039899999999999991,0
ESO511-G030,10.366015261499999,0.023659473400000408,0.022345513999999511,0,10.321991483748326,0.032585392451673911,0.021629160548325643,0,9.5336279342275301,,,-1,0.14710000000000001,,,-1
ESO533-G050,9.9805023521600003,0.017668148159998509,0.01776374177999962,0,9.9805023521600003,0.017668148159998509,0.01776374177999962,0,8.9805023521600003,,,-1,0.1,,,-1
ESO548-G081,10.1934639972,0.029007803299998969,0.022606015400000956,0,9.9547150715086623,0.025802089641338455,0.019141803938662605,0,9.819701682346901,0.092082986673098333,0.090527709696901937,0,0.4229,0.071299999999999975,0.059900000000000009,0
ESO549-G049,11.0752222394,0.028279507600000642,0.018158414300000203,0,11.0752222394,0.025201235999999128,0.026180232499999789,0,10.0752222394,,,-1,0.1,,,-1
ESO553-G022,10.2123909579,0.024477547300000069,0.022995686599999843,0,10.128370872040225,0.038681500459775364,0.026558963340225006,0,9.4576567973574619,0.077132838322539143,0.1803289498574614,0,0.1759,0.031700000000000006,0.0562,0
ESO553-G043,10.0519684921,,,-1,9.5608587390299995,,,-1,9.7700116979100002,,,1,0.67479999999999996,,,1
ESO565-G019,10.5861254851,0.0087398264999993813,0.035574859900000533,0,10.578767354978398,0.0065864178216017422,0.044060775478397929,0,9.5861254851000002,,,-1,0.1,,,-1
ESO578-G009,10.464849604699999,0.02222475639999999,0.020992172199999715,0,10.415311823605597,0.026451727294404037,0.022453868305596814,0,9.4974683655507199,0.12442709385928197,0.22591486569071861,0,0.10780000000000001,0.028899999999999981,0.043200000000000002,0
Fairall1146,10.984980611600001,0.015723073000000198,0.038003373800000517,0,10.658370189788306,0.034080739911694025,0.018054413788306078,0,10.708107770395692,0.013926971004307731,0.1182808582956909,0,0.52859999999999996,0.0,0.086799999999999933,0
Fairall272,10.3222203696,0.025653424999999785,0.014276022699998947,0,10.222915144052399,0.042949170247601032,0.0090394894523981861,0,9.6327012610626745,0.071729920307324946,0.16319902843267364,0,0.2044,0.026228000000000029,0.065099999999999991,0
