Name,lir_total,lir_total_err_high,lir_total_err_low,lir_total_flag,lir_sf,lir_sf_err_high,lir_sf_err_low,lir_sf_flag,lir_agn,lir_agn_err_high,lir_agn_err_low,lir_agn_flag,agn_frac,agn_frac_err_high,agn_frac_err_low,agn_frac_flag
2MASXJ09235371-3141305,10.0142904815,0.017792530600001299,0.043845378400000357,0,9.8394791427746515,0.043423494065347512,0.023491164184651581,0,9.5345980139733673,0.040238395016631401,0.21364400996336741,0,0.33136568498899999,0.025820720741000003,0.11181187854899999,0
2MASXJ09254750+6927532,10.2303357953,0.033872718499999621,0.034960575299999519,0,9.5973084135033098,0.041003444706690928,0.052830913263310464,0,10.115247532388095,0.046684495111906088,0.048948316988095542,0,0.7672055521340001,0.032318916443000001,0.033350007874000109,0
2MASXJ09360622-6548336,9.7295657743699984,,,-1,,,,-1,9.01373106502,,,1,0.22816769656499999,,,1
2MASXJ09594263-3112581,10.6693821654,0.024528577399999918,0.026116728899999941,0,9.8820461205382131,0.039351567051786773,0.040934603068214059,0,10.592014796547142,0.030280316152857978,0.035386457847142339,0,0.83682111730499997,0.018127870036000027,0.020965917519999988,0
2MASXJ10402231-4625264,10.571932134199999,0.024870127599999847,0.017177040099999985,0,10.458051591098716,0.010829994601284199,0.042387051398716125,0,9.9349006069656287,0.16594090833437036,0.075499560185628312,0,0.23065797384700001,0.094812672392000003,0.030259616806000006,0
2MASXJ11454045-1827149,10.4565377646,0.0274726562000005,0.038232993200001175,0,10.08364219070774,0.041417193592259594,0.024901883507739697,0,10.217152589399298,0.063487089600702262,0.090869507499297342,0,0.57625515675200001,0.040833787866999982,0.070171056073000004,0
2MASXJ12005792+0648226,10.621335971799999,0.030634814700000845,0.016758420799998675,0,10.328534102601658,0.22270471009834125,0.010278595101658183,0,10.311918944447266,0.03345972205273462,0.3170230473772655,0,0.49043671255099996,0.020910626385000075,0.27688085456599998,0
2MASXJ12313717-4758019,10.7709979684,0.018622526399999728,0.016391621599998629,0,10.709890753752692,0.012323083747308061,0.01985005495269121,0,9.8891107317677989,0.16597530003220129,0.14551318834779892,0,0.13125406523499999,0.054983664621999995,0.035322695262699988,0
2MASXJ12335145-2103448,10.0903006304,0.033970357800001239,0.021917036899999687,0,9.742912239749641,0.12141337958036047,0.020228479169640323,0,9.8311543513006381,0.049620742919360694,0.093429028520638724,0,0.55062220455700006,0.036317143640999916,0.10964217058100001,0
2MASXJ12475784-5829599,9.60799691237,,,-1,,,,-1,9.3286431117799999,,,1,0.58766119182400001,,,1
2MASXJ13411287-1438407,10.44142012,0.035100158400000581,0.034384613400000319,0,9.8943108316090562,0.040316732430943247,0.043478646889056449,0,10.296502643730008,0.056072048269992791,0.054161439030007585,0,0.71627950321700007,0.040003471900999954,0.040301389816000066,0
2MASXJ13512953-1813468,8.952189831110001,,,-1,,,,-1,8.7904024054000001,,,1,0.99999999999900002,,,1
2MASXJ14080674-3023537,9.6841619158600007,,,-1,,,,-1,9.5650765912000004,,,1,1.0,,,1
2MASXJ14530794+2554327,9.6823853958699999,,,-1,,,,-1,9.5372706198300001,,,1,0.99999999999799993,,,1
2MASXJ15064412+0351444,9.6875941364899987,0.022293890790001214,0.041576269939998411,0,9.614716642799241,0.031033635440758545,0.042149015349240315,0,8.8764739426266566,0.077435457993342283,0.1811542495166556,0,0.154482683935,0.033099471431000005,0.049377118149999996,0
2MASXJ15115979-2119015,11.344115396800001,0.019803458199998403,0.036029288500001755,0,11.221201742904555,0.011319855895447262,0.14262238660455395,0,10.735922876449326,0.1589329425506758,0.071197841549325958,0,0.24649463978500002,0.14273528566499999,0.031289854179000015,0
2MASXJ15462424+6929102,10.1550847276,0.025813600999999409,0.025387111500000614,0,9.8692755032853032,0.059047997414698017,0.024851330615303979,0,9.8382810808825063,0.037007762477495376,0.085964088072506328,0,0.48216574519700001,0.026715368492999991,0.076942508319999992,0
2MASXJ16481523-3035037,9.9585614680500001,,,-1,9.47891334965,,,-1,9.6215518606800003,,,1,0.59301047325800005,,,1
2MASXJ18570768-7828212,10.7993609704,0.022070811899999043,0.024753444099999911,0,10.122312454305712,0.030961107794288623,0.02926704660571211,0,10.696793221265571,0.030259925234428664,0.032042515365571234,0,0.78964565653200003,0.019257935068999976,0.021991195648999984,0
2MASXJ19373299-0613046,10.372346397699999,0.015354830600001534,0.028293513199999509,0,10.191476708928876,0.031271207971125037,0.011894487328875769,0,9.9046271097030552,0.047654100156945489,0.15519922749305515,0,0.34062828817699997,0.028464622010000051,0.08728118957399994,0
2MASXJ19380437-5109497,10.173310342300001,0.032590954299999808,0.030589304700001207,0,9.8751308605812795,0.037526140788720852,0.04319082500127891,0,9.8694109995167825,0.06851173680321665,0.06674812069678282,0,0.49670743088899999,0.057989816736999933,0.049779249337999987,0
2MASXJ20005575-1810274,11.1514659855,0.010234717199999466,0.10056405509999955,0,10.177145273314455,0.34879094128554478,0.0098052030144550884,0,11.102759206944556,0.010887330355444647,0.19947268874455659,0,0.89390881806199995,0.0036591696009999897,0.18601640432400002,0
2MASXJ20101740+4800214,9.9181862888199994,0.019909616170000533,0.022685317189999665,0,9.760948969766071,0.023635848063928933,0.023768896096070691,0,9.4007083682527401,0.058292121567259159,0.075474949162741112,0,0.30375405158899998,0.037132360675000031,0.040892768350999975,0
2MASXJ20183871+4041003,9.7938075958499997,,,-1,,,,-1,9.6206226940500006,,,1,1.0,,,1
2MASXJ21090996-0940147,10.4236488347,0.026073404899999986,0.026090831199999442,0,9.5665698097630951,0.029685789236904014,0.038021359013095335,0,10.358667131409758,0.031557578190241742,0.031919451609757843,0,0.86103002638400006,0.015196047567999971,0.014689964988999993,0
2MASXJ21355399+4728217,10.423033331299999,0.024869875500000305,0.026523803099998133,0,10.040651173445998,0.036781998154001627,0.031600735145996595,0,10.190494162465194,0.043446900034805225,0.054228186165193648,0,0.58541093597600002,0.03512551962499999,0.046018758918000002,0
2MASXJ23272195+1524375,10.4350489642,0.027137543300000289,0.026426012099999951,0,10.164873823768687,0.016290115831314012,0.01862903346868805,0,10.100803199340653,0.059910509859346206,0.067413651540652708,0,0.46318473186499998,0.038676243809000033,0.040507067615999925,0
2MASXiJ1802473-145454,8.8460127713599999,2.1240831261400004,-2.0476786455400013,0,8.7253569693504716,2.1061594833495274,-2.0378948692495271,0,8.2308445653049684,2.2059550610950307,-2.0261505114950307,0,0.242567042973,0.063086663099999968,0.018950020454999994,0
2MFGC02280,10.195530425299999,0.027359633899999736,0.0096971616000001148,0,10.195530425299925,0.012292104200076537,0.019207206499924467,0,9.1955304252999994,,,-1,0.1,,,-1
3C111.0,10.779646146099999,0.026331215900000871,0.024576978099998925,0,10.655434223873561,0.016766481826438806,0.019539193573560709,0,10.175398384832697,0.11131039486730288,0.13624538293269595,0,0.24874378515199999,0.056620232289999989,0.057833128526999983,0
3C120,11.0489412208,0.025841717599998759,0.025022592200000915,0,10.917387522439014,0.013760149560985369,0.015833406739014677,0,10.466142246217451,0.10326547118254936,0.1219114328174502,0,0.26133707466400002,0.053160542609999972,0.053253259696000005,0
4U1344-60,10.3835279794,,,-1,10.0771371275,,,-1,9.9528705557100015,,,1,0.43914030777199997,,,1
6dFJ0626586-370559,10.4166411421,0.021290182099999555,0.023116278699999881,0,10.133144501132971,0.017988245667028835,0.017219482832970812,0,10.097340045696178,0.044587843503821389,0.052234315496178851,0,0.479400964662,0.028994487866999985,0.032293409933999984,0
6dFJ2132022-334254,10.0754882983,,,-1,,,,-1,9.9781282745100004,,,1,1.0,,,1
ARK241,10.187815031,0.034240140000001418,0.032925900099998628,0,9.6825670916098758,0.061707349070124096,0.085543431849874452,0,10.025132253957922,0.069522948542077856,0.069027775397922042,0,0.687570480707,0.064751311832000114,0.066753247885000033,0
ARK347,10.261009466799999,0.024099358100000856,0.023410571099999444,0,9.6947229363242826,0.016325990705718496,0.016660104424282451,0,10.12346002712253,0.033405495777470762,0.035514627122529063,0,0.72853523402300002,0.018899743480000009,0.020344443315999938,0
ARP102B,9.8357302111900005,0.026172998329998975,0.030698329470000729,0,9.0158978088623254,0.059782088727674321,0.053718280672326202,0,9.7644257944238877,0.034101404906113686,0.04098764495388707,0,0.84858545435999999,0.021323028188000026,0.027954629221000005,0
ARP151,9.5693214191300005,,,-1,,,,-1,9.4324300140500004,,,1,1.0,,,1
AXJ1737.4-2907,10.3925826173,,,-1,9.7590426993399984,,,-1,10.1601916782,,,1,0.72184136767900009,,,1
Ark120,10.863481356099999,0.023235414700000234,0.025609764299998616,0,10.392644287242437,0.021419530657562191,0.024545683942436725,0,10.68421357260128,0.037270941398720225,0.042465084001280573,0,0.66180831064300005,0.028088427691999929,0.029078340696000016,0
CGCG102-048,9.5817789611900004,0.030743689349998604,0.032951379720000062,0,9.3858549768177308,0.047237975352269146,0.056336263437730238,0,9.1417968488142396,0.069661382315761244,0.074997151414239127,0,0.36309300945600004,0.059939358889999961,0.053288558749000015,0
CGCG122-055,10.2702885337,0.03696872499999948,0.016447008000000096,0,10.011282764087746,0.010598153412255229,0.047176110257744597,0,9.9227279149030885,0.10630262929691092,0.036253078363088775,0,0.44919962103900002,0.084219102977999949,0.024482422873000009,0
CGCG229-015,10.0204470811,0.026619567100000907,0.022936311689999656,0,9.65889076445767,0.017368766082329401,0.021114722197669522,0,9.7725306132979295,0.049410435302069899,0.043909582747929221,0,0.56504564523699996,0.033613054549999966,0.029917803313999958,0
